[Global]
  start time        : 2020-05-23 23:43:27
  duration (s)      : 1592
  active nodes      : 10
  messages sent     : 447 
  messages received : 426 (95%)
  messages lost     : 21 
  rcv duration (s)  : 0, 597, 59 (min, max, avg) 

[Nodes]
---------------------------------------------------------------------------------------------------------
    NodeId    duration (s)   sndEvts   nbRcv/total   minNhb   maxNhb   outCon    inCon   rcvDuration (s)
---------------------------------------------------------------------------------------------------------
     dmis01      1319          47         36/39         1        4         19       16    (0, 549, 168)
     dmis05      1374          43         38/42         0        5         23       17    (0, 256, 46)
     dmis08      1403          41         46/50         1        6         29       29    (0, 360, 34)
     dmis09      1366          40         39/42         1        6         18       26    (0, 524, 50)
     dmis12      1400          51         51/53         1        6         21       32    (0, 597, 78)
     dmis13      1359          48         47/47         1        7         21       28    (0, 441, 50)
     dmis14      1373          41         42/42         1        6         28       24    (0, 434, 51)
     dmis17      1280          37         33/37         1        4         23       16    (0, 112, 29)
     dmis18      1377          49         36/37         1        5         28       15    (0, 217, 46)
     dmis20      1368          50         58/58         0        8         17       26    (0, 563, 46)

[Messages]
-----------------------------------------------------------------------------------------------------------------------------
        MessageId             src           dst         sndStep         rcvStep     rcvDuration (s)   sndTime     rcvTime
-----------------------------------------------------------------------------------------------------------------------------
     uCyFgfyIHrGzQBZO        dmis08        dmis09         11000           11000            0          23:43:38    23:43:38
     deWTxuZrqCGYuafu        dmis09        dmis08         15000           15000            0          23:43:42    23:43:42
     InnrEybvAnUWpgst        dmis09        dmis08         16000           16000            0          23:43:43    23:43:43
     lQOIlOCBqKcmLhjV        dmis09        dmis08         19000           19000            0          23:43:46    23:43:46
     nUmAIqwzMxuHsbQM        dmis08        dmis09         20000           20000            0          23:43:47    23:43:47
     foTluTwDMEFDHErU        dmis08        dmis09         22000           22000            0          23:43:49    23:43:49
     WYmAxPyXFsvUyOPl        dmis09        dmis08         22000           22000            0          23:43:49    23:43:49
     aDuIvtKhsePKIFYN        dmis08        dmis09         22000           22000            0          23:43:49    23:43:49
     VDnBXmUIUujwRddB        dmis05        dmis09         28000          130000          102          23:43:55    23:45:37
     EEwrUYTkkxwVEhQB        dmis09        dmis18         29000          146000          117          23:43:56    23:45:53
     wtBQPXVBBAGKHYFH        dmis08        dmis18         34000           91000           57          23:44:01    23:44:58
     WbYTHPtHAaPrVHYs        dmis05        dmis18         35000           91000           56          23:44:02    23:44:58
     vQLGPLOPWZdoCDYC        dmis12        dmis08         36000           36000            0          23:44:03    23:44:03
     KzFIgKPpBSSBetLz        dmis12        dmis18         40000           91000           51          23:44:07    23:44:58
     hnfwrwaTFhukxYQW        dmis18        dmis05         53000          144000           91          23:44:20    23:45:51
     wjTeUJVvdqyhJkju        dmis12        dmis08         64000          128000           64          23:44:31    23:45:35
     jwgAJwRGYUwAZucJ        dmis12        dmis08         64000          127000           63          23:44:31    23:45:34
     gFDDWbcBVywWmNhs        dmis09        dmis05         65000          144000           79          23:44:32    23:45:51
     dBSbweiOKzysHYgd        dmis08        dmis09         67000           67000            0          23:44:34    23:44:34
     kOUKaqsxmdvdgyFF        dmis05        dmis09         71000          130000           59          23:44:38    23:45:37
     MRUBOItIBWHwkRtr        dmis18        dmis12         76000          131000           55          23:44:43    23:45:38
     eyOYwqtDxOOxMgtz        dmis18        dmis05         90000          144000           54          23:44:57    23:45:51
     MtzdVZdwIniSOUMC        dmis01        dmis08         95000          144000           49          23:45:02    23:45:51
     AhSYPbPGhsWJaiAv        dmis14        dmis01         95000          144000           49          23:45:02    23:45:51
     iRxSnoaljYnKUpuS        dmis12        dmis18         97000          146000           49          23:45:04    23:45:53
     xLrSntDEYjgrOPvR        dmis20        dmis13         98000          131000           33          23:45:05    23:45:38
     WbuuaScYIoQWsnOv        dmis14        dmis12        107000          131000           24          23:45:14    23:45:38
     TDKNdfXoCWLIdeLj        dmis09        dmis14        108000          130000           22          23:45:15    23:45:37
     uitMLKsucQeEAgBY        dmis14        dmis17        112000          144000           32          23:45:19    23:45:51
     lpMhqPJmPHibuRVo        dmis09        dmis14        123000          130000            7          23:45:30    23:45:37
     QWClMzkDUwlzarap        dmis17        dmis05        127000          142000           15          23:45:34    23:45:49
     hVtJpXjAmaYEPMZk        dmis14        dmis09        128000          130000            2          23:45:35    23:45:37
     AfyJVRqXtfpooPib        dmis05        dmis18        138000          146000            8          23:45:45    23:45:53
     znXVyuSeKqNtcWqN        dmis12        dmis14        139000          211000           72          23:45:46    23:46:58
     sNzVhferVYKwERwn        dmis13        dmis20        145000          145000            0          23:45:52    23:45:52
     YPCoyxWBWgzgzSZD        dmis18        dmis20        147000          147000            0          23:45:54    23:45:54
     wsyKcQeGiKkIQnjz        dmis14        dmis09        151000          151000            0          23:45:58    23:45:58
     YjVandQfVuKKYQMO        dmis17        dmis08        155000          172000           17          23:46:02    23:46:19
     XFbCKBQOZexEiiOt        dmis09        dmis14        157000          157000            0          23:46:04    23:46:04
     sjvhgSIjtpTCPaLu        dmis08        dmis12        159000          159000            0          23:46:06    23:46:06
     efvAjgpUFNOOMwRG        dmis08        dmis12        171000          171000            0          23:46:18    23:46:18
     MqMTPyiWTghQCfMQ        dmis01        dmis05        171000          171000            0          23:46:18    23:46:18
     FONnHXYCOuGfurAy        dmis08        dmis20        172000          172000            0          23:46:19    23:46:19
     DELgUFDgIAMOYTta        dmis05        dmis20        173000          173000            0          23:46:20    23:46:20
     xccqtLeismLNFHDC        dmis09        dmis05        174000          250000           76          23:46:21    23:47:37
     pQCbpoELKrNnlNCj        dmis17        dmis14        174000          211000           37          23:46:21    23:46:58
     OgHbHxPidmNNvdIu        dmis09        dmis20        181000          204000           23          23:46:28    23:46:51
     jCKyzUYLUWSJkRvj        dmis14        dmis05        181000          250000           69          23:46:28    23:47:37
     xxBiDQELftztrTZX        dmis08        dmis17        192000          262000           70          23:46:39    23:47:49
     bNTyMyUuMEPcaBgp        dmis01        dmis08        196000          247000           51          23:46:43    23:47:34
     NNhDbJqMHExBvRWw        dmis12        dmis14        199000          211000           12          23:46:46    23:46:58
     vuLSNjVHgpZEiRqF        dmis20        dmis17        199000          204000            5          23:46:46    23:46:51
     SNdpGxudliAzpvAP        dmis18        dmis14        205000          211000            6          23:46:52    23:46:58
     MTTOlzXVMJEeXpEg        dmis14        dmis20        206000          212000            6          23:46:53    23:46:59
     CIasDDWdpEuduswP        dmis20        dmis13        209000          279000           70          23:46:56    23:48:06
     fLKbwOLrCZGKijOW        dmis09        dmis05        210000          250000           40          23:46:57    23:47:37
     MhkbqHIZyjDibTNf        dmis20        dmis05        217000          251000           34          23:47:04    23:47:38
     zxMMdeuAaelYUzpj        dmis17        dmis18        221000          302000           81          23:47:08    23:48:29
     YtJvkatDHItWxezD        dmis05        dmis01        221000          317000           96          23:47:08    23:48:44
     tSKjSSHLBqCdYQTZ        dmis01        dmis13        221000          317000           96          23:47:08    23:48:44
     RogqKHEEfwQqnlbB        dmis14        dmis01        227000          276000           49          23:47:14    23:48:03
     IkJDPOlZozpOslPT        dmis05        dmis08        232000          247000           15          23:47:19    23:47:34
     HUSuVPqHywovLudC        dmis14        dmis08        239000          250000           11          23:47:26    23:47:37
     RvXzvpjyBWmyZUTH        dmis09        dmis05        239000          410000          171          23:47:26    23:50:17
     ZkrCzvwBCfxXOmLg        dmis13        dmis17        241000          262000           21          23:47:28    23:47:49
     qRMhHrTTIGgTVIFu        dmis17        dmis08        245000          262000           17          23:47:32    23:47:49
     HoMQOLUCfAIbuKAt        dmis08        dmis01        257000          291000           34          23:47:44    23:48:18
     lEFlEBoAjNGIhFOZ        dmis18        dmis09        259000          316000           57          23:47:46    23:48:43
     hfIEwVxYUdkcOZBF        dmis09        dmis17        262000          317000           55          23:47:49    23:48:44
     VRQBolgbVjdMEfBr        dmis18        dmis12        271000          357000           86          23:47:58    23:49:24
     ZNEgSIZpiloMdKac        dmis13        dmis12        273000          273000            0          23:48:00    23:48:00
     KgCokQOVfWEmBUOY        dmis18        dmis12        281000          357000           76          23:48:08    23:49:24
     IrJnXdNXhAWDalNq        dmis17        dmis20        282000          302000           20          23:48:09    23:48:29
     LgzCTGfrPidVohnA        dmis18        dmis12        294000          357000           63          23:48:21    23:49:24
     EzxNsSGbaNwWXbSh        dmis17        dmis12        304000          357000           53          23:48:31    23:49:24
     IMuVtYzyWpqMdrnK        dmis14        dmis08        305000          305000            0          23:48:32    23:48:32
     PPOBiexPaDcBxsAK        dmis18        dmis20        306000          306000            0          23:48:33    23:48:33
     wTEyQCZsHYSYkfGL        dmis13        dmis05        311000          311000            0          23:48:38    23:48:38
     DoxppTmDZDFaGLRZ        dmis01        dmis05        322000          410000           88          23:48:49    23:50:17
     GTrHnjLAcyTGvjVK        dmis12        dmis08        322000          322000            0          23:48:49    23:48:49
     yBmUJslacoWSXjsN        dmis18        dmis12        324000          357000           33          23:48:51    23:49:24
     EaoPCHUkpQIpUhSC        dmis05        dmis14        327000          464000          137          23:48:54    23:51:11
     SkSnvtCDFQqIASmz        dmis13        dmis09        328000          410000           82          23:48:55    23:50:17
     ycPAnImUmlYjEUGN        dmis12        dmis08        333000          364000           31          23:49:00    23:49:31
     TdHkRTLHUavnlMgs        dmis05        dmis18        334000          334000            0          23:49:01    23:49:01
     NuJREDbTVlKPUCsp        dmis05        dmis01        335000          884000          549          23:49:02    23:58:11
     nsXewyYFYsDLaMwS        dmis13        dmis05        339000          449000          110          23:49:06    23:50:56
     hDBntgYybxusqtRA        dmis08        dmis09        341000          341000            0          23:49:08    23:49:08
     dpxivVmKAGNwAMNO        dmis20        dmis09        344000          344000            0          23:49:11    23:49:11
     IgSwRNAyPKzjuBCe        dmis08        dmis14        345000          345000            0          23:49:12    23:49:12
     fBKXVUkwkobKewJj        dmis01        dmis13        347000          419000           72          23:49:14    23:50:26
