[Global]
  start time        : 2020-05-24 02:10:26
  duration (s)      : 1581
  active nodes      : 10
  messages sent     : 447 
  messages received : 442 (98%)
  messages lost     : 5 
  rcv duration (s)  : 0, 267, 25 (min, max, avg) 

[Nodes]
---------------------------------------------------------------------------------------------------------
    NodeId    duration (s)   sndEvts   nbRcv/total   minNhb   maxNhb   outCon    inCon   rcvDuration (s)
---------------------------------------------------------------------------------------------------------
     dmis01      1329          47         38/39         1        6         24       20    (0, 258, 51)
     dmis05      1400          43         40/42         1        7         25       24    (0, 248, 26)
     dmis08      1430          41         50/50         1        6         28       32    (0, 179, 15)
     dmis09      1370          40         41/42         1        7         30       23    (0, 195, 22)
     dmis12      1400          51         53/53         1        8         21       43    (0, 198, 26)
     dmis13      1390          48         47/47         1        7         35       32    (0, 267, 18)
     dmis14      1370          41         42/42         1        8         41       25    (0, 123, 17)
     dmis17      1290          37         36/37         1        5         25       23    (0, 102, 21)
     dmis18      1380          49         37/37         1        6         23       28    (0, 212, 34)
     dmis20      1409          50         58/58         1        9         27       29    (0, 208, 23)

[Messages]
-----------------------------------------------------------------------------------------------------------------------------
        MessageId             src           dst         sndStep         rcvStep     rcvDuration (s)   sndTime     rcvTime
-----------------------------------------------------------------------------------------------------------------------------
     yAyYuFIrgHqjVCnZ        dmis08        dmis09         11000           11000            0          02:10:37    02:10:37
     lEZFhMRcbdSVBjhb        dmis09        dmis08         15000           15000            0          02:10:41    02:10:41
     nJSacEnqguMyyZpl        dmis09        dmis08         16000           16000            0          02:10:42    02:10:42
     foQnaIRDnJzOuisj        dmis09        dmis08         19000           19000            0          02:10:45    02:10:45
     kaDnexBVJjHKsPtQ        dmis08        dmis09         20000           20000            0          02:10:46    02:10:46
     qRqmYZDeiUPdYEFj        dmis08        dmis09         21000           21000            0          02:10:47    02:10:47
     FiYlFAgQlqdDfwVX        dmis08        dmis09         22000           22000            0          02:10:48    02:10:48
     tkkYPxoxuCVSekFj        dmis09        dmis08         22000           22000            0          02:10:48    02:10:48
     hwSjKIrISBCVBLRn        dmis05        dmis09         28000          106000           78          02:10:54    02:12:12
     bwwDGPhTbikvSCFl        dmis09        dmis18         29000           47000           18          02:10:55    02:11:13
     PTsJNuDAEDaKBvqk        dmis05        dmis18         34000           90000           56          02:11:00    02:11:56
     QmkONpvVjMBKrgTy        dmis08        dmis18         34000           36000            2          02:11:00    02:11:02
     SekgCxTiptrUcTrc        dmis12        dmis08         36000           36000            0          02:11:02    02:11:02
     LXjSvyNeUPiXGajy        dmis12        dmis18         40000           40000            0          02:11:06    02:11:06
     ATPpmGaJlExDmnLF        dmis18        dmis05         53000          104000           51          02:11:19    02:12:10
     GVgisZqHUjBXdvBq        dmis12        dmis08         64000          106000           42          02:11:30    02:12:12
     UKKpiyuEneBTHmTn        dmis12        dmis08         64000          106000           42          02:11:30    02:12:12
     MrjdqaAKCYeGiKsL        dmis09        dmis05         65000          142000           77          02:11:31    02:12:48
     QtJvTsOHkRkpPInh        dmis08        dmis09         67000           67000            0          02:11:33    02:11:33
     tLVeVmMNOQlRBceS        dmis05        dmis09         71000          106000           35          02:11:37    02:12:12
     zeoyFbwDGWPfSsyU        dmis18        dmis12         76000           91000           15          02:11:42    02:11:57
     OnjavjljqIMCxZhX        dmis18        dmis05         90000          104000           14          02:11:56    02:12:10
     QHMTPxHtJFVgQTfS        dmis01        dmis08         95000          126000           31          02:12:01    02:12:32
     AomcBYuinaQWEtbS        dmis14        dmis01         95000          100000            5          02:12:01    02:12:06
     hZwbBoJXyMwdJYVD        dmis12        dmis18         97000          126000           29          02:12:03    02:12:32
     VjGamjVRbWHjoRVy        dmis20        dmis13         98000          127000           29          02:12:04    02:12:33
     MtTjUZDLbSWLxZlY        dmis14        dmis12        107000          129000           22          02:12:13    02:12:35
     IqRogYhhIreATlLi        dmis09        dmis14        108000          126000           18          02:12:14    02:12:32
     QxaTXuckWuJcNKUc        dmis14        dmis17        112000          127000           15          02:12:18    02:12:33
     CxlTxMfBKMKuwcIG        dmis09        dmis14        123000          126000            3          02:12:29    02:12:32
     mNbSISzoGiNTyCxD        dmis17        dmis05        127000          142000           15          02:12:33    02:12:48
     dpNXRqkujggiHrgx        dmis14        dmis09        128000          128000            0          02:12:34    02:12:34
     VYBkVHmzkOLnLExf        dmis05        dmis18        138000          142000            4          02:12:44    02:12:48
